Date,asi,his,nky,sti,sensex
22-11-2014,4164.17,2296.26,112.96,2188.07,328.55
23-11-2014,4145.76,2264.83,115.27,2222.29,321.1
24-11-2014,4004.91,2231.71,114,2219.45,320.01
25-11-2014,4002.13,2325.47,114.49,2250.15,330.2
28-11-2014,3936.68,2310.92,111.93,2257.46,338.08
29-11-2014,4082.89,2259.52,109.52,2224.64,335.26
30-11-2014,4176.88,2160.12,112.45,2160.56,346.37
01-12-2014,4290.57,2087.46,112.58,2176.85,343.66
02-12-2014,4376.86,2206.72,113.42,2192.72,348.48
05-12-2014,4446.26,2275.56,112.79,2178,347.77
06-12-2014,4508.26,2276.16,111.43,2173.79,339.72
07-12-2014,4423.16,2331.58,110.05,2140.41,347.51
08-12-2014,4477.49,2356.24,109.08,2103.98,340.05
09-12-2014,4416.57,2411.74,111.12,2069.65,335.55
12-12-2014,4347.25,2378.89,112.11,2088.88,339.98
13-12-2014,4343.7,2426.46,114.36,2040.69,348.51
14-12-2014,4283.55,2324.02,112.95,2045.66,349.2
15-12-2014,4216.19,2354.4,114.77,2013.5,365.15
16-12-2014,4169.3,2311.54,113.13,2069.45,363.59
19-12-2014,4198.14,2316.42,115.68,2075.59,354.72
20-12-2014,4083.47,2413.45,113.75,2107.67,355.08
21-12-2014,4137.49,2439.89,114.24,2150.66,355.72
22-12-2014,4224.13,2452.73,112.86,2159.94,357.65
23-12-2014,4198.99,2533.87,113.85,2163.99,355.41
28-12-2014,4262.16,2578.54,116.18,2141.65,345.89
29-12-2014,4178.1,2557.07,115.38,2166.59,343.02
30-12-2014,4176.74,2492.47,115.02,2107.78,339.83
03-01-2015,4215.87,2539.24,117.75,2083.51,333.12
04-01-2015,4305.22,2477.02,119.49,2077.14,330.53
05-01-2015,4394.7,2554.59,115.31,2061.68,323.13
06-01-2015,4306.99,2532.91,112.86,2043.11,319.41
09-01-2015,4260.24,2532.95,110.63,2014.72,304.75
10-01-2015,4249.34,2575.4,112.62,2039.13,306.27
11-01-2015,4340.39,2437.39,112.28,2003.9,299.19
12-01-2015,4369.3,2460.33,111.27,2014.68,304.77
13-01-2015,4376.57,2506.87,112.65,2062.43,300.45
16-01-2015,4377.53,2486.18,109.5,2060.62,310.7
17-01-2015,4346.53,2436.44,110.29,2069.33,307.53
18-01-2015,4441.07,2416.71,111.66,2062.5,308.55
19-01-2015,4460,2374.08,110.89,2053.33,320.88
20-01-2015,4450.56,2339.68,109.84,2055.35,329.65
23-01-2015,4505.26,2342.44,110.13,2041.46,327.49
24-01-2015,4514.04,2292.13,108.86,2094.24,326.84
25-01-2015,4490.84,2300.61,108.49,2107.62,318.83
27-01-2015,4565.02,2268.93,108,2101.01,312.55
30-01-2015,4625.05,2313.9,105.93,2100.39,301.69
31-01-2015,4587.97,2343.57,105.01,2074.04,301.37
01-02-2015,4585.69,2315.26,106.28,2110.03,294.89
02-02-2015,4600.81,2445.81,108.9,2125.93,297.26
03-02-2015,4641.77,2451.32,108.74,2127.2,295.03
06-02-2015,4658.82,2468.52,110.65,2158.63,291.83
07-02-2015,4684.96,2437.11,110.9,2136.32,286.46
08-02-2015,4693.36,2475.5,111.8,2191.33,297.38
09-02-2015,4712.33,2457.31,110.33,2188.18,300.79
10-02-2015,4706.08,2388.24,112.33,2206.25,298.14
13-02-2015,4615.24,2386.73,111.47,2239.55,302.88
14-02-2015,4683.76,2371.62,109.98,2283.9,299.85
15-02-2015,4607.82,2357.73,111.13,2304.85,297.33
16-02-2015,4635.52,2316.69,109.74,2324.08,293.25
17-02-2015,4579,2349.1,109.11,2297.04,291.03
20-02-2015,4576.66,2321.13,107.57,2311.67,291.12
21-02-2015,4654.75,2323.19,108.02,2324.18,300.06
22-02-2015,4667.47,2366.64,106.42,2326.6,299.19
23-02-2015,4645.75,2361.63,107.17,2349.59,299.78
24-02-2015,4664.92,2395.57,108.5,2356.23,300.95
27-02-2015,4700.17,2381.52,107.41,2375.15,300.59
28-02-2015,4693.33,2367.02,108.82,2393.03,301.81
29-02-2015,4680.19,2373.55,108.45,2388.18,312.1
01-03-2015,4728.16,2430.18,108,2351.45,312.32
02-03-2015,4694.09,2410.92,108.08,2370.07,311.29
05-03-2015,4689.7,2422.85,109.82,2360.1,314
06-03-2015,4643.28,2394.29,111.62,2386.25,314.69
07-03-2015,4525.27,2429.18,110.01,2356.5,324.77
08-03-2015,4478.72,2447.21,108.88,2382.56,326.35
09-03-2015,4532.37,2466,109.64,2412.32,330.82
12-03-2015,4551.65,2458.46,109.86,2407.73,333.2
13-03-2015,4501.75,2472.66,109.33,2380.1,335.2
14-03-2015,4566.35,2447.5,110.56,2362.39,339.71
15-03-2015,4565.54,2527.75,109.14,2372.22,339.88
16-03-2015,4601.41,2536.58,110.18,2350.47,348.9
19-03-2015,4621.36,2570.1,111.36,2371.42,338.69
20-03-2015,4652.84,2591.44,111.87,2400.06,347.03
21-03-2015,4578.63,2635.03,113.89,2386.52,352.35
22-03-2015,4540,2643.57,113.89,2393.26,355.43
23-03-2015,4530.31,2599.43,113.04,2378.61,360.57
26-03-2015,4560,2628.96,114.32,2317.79,360.93
27-03-2015,4578.23,2622.21,114.25,2313.68,358.51
28-03-2015,4606.3,2674.13,115.24,2371.94,359.87
29-03-2015,4595.43,2676.9,115.21,2363.15,361.28
30-03-2015,4575.93,2670.91,115.38,2349.07,358.49
02-04-2015,4586.6,2669.69,115.51,2374.92,361.6
03-04-2015,4607.17,2710.73,116.55,2386,361.12
04-04-2015,4584.13,2709.01,115.36,2398.22,368.66
05-04-2015,4535.17,2680.13,116.61,2393.8,367.53
10-04-2015,4539.69,2693.79,116.01,2382.73,370.6
11-04-2015,4491.8,2697.75,117.06,2376.71,374.38
12-04-2015,4463.2,2755.52,116.11,2374.3,369.27
13-04-2015,4551.88,2744.04,115.28,2352.16,367.41
16-04-2015,4568.01,2771.65,115.98,2369.88,365.82
17-04-2015,4537.63,2762.96,115.43,2363.53,355.06
18-04-2015,4548.38,2769.98,118.19,2403.78,361.64
19-04-2015,4587.42,2778.8,117.03,2396.11,361.49
20-04-2015,4588.33,2756.67,118.14,2375.88,357.47
23-04-2015,4612.87,2760.71,119.2,2395.53,356.59
24-04-2015,4560.55,2735.99,118.69,2406.31,348.44
26-04-2015,4560.22,2781.2,118.86,2409.29,340.84
27-04-2015,4610.76,2795.41,119.68,2369.83,341
30-04-2015,4639.12,2757.89,119.31,2371.88,351.51
01-05-2015,4655.27,2779.07,119.87,2345.75,351.58
02-05-2015,4651.11,2739.21,120.76,2364.01,355.88
03-05-2015,4644.86,2680.22,120.03,2343.65,358.21
04-05-2015,4610.49,2656.88,119.64,2378.14,351.02
07-05-2015,4544.12,2694.99,119.85,2395.62,348.24
08-05-2015,4456.21,2718.56,119.13,2395.42,343.99
09-05-2015,4424.01,2724.25,119.47,2394.25,342.72
10-05-2015,4358.23,2750.1,118.19,2400.08,347.48
11-05-2015,4402.6,2745.3,119.84,2405.22,335.38
14-05-2015,4369.18,2751.14,120.35,2398.46,338.6
15-05-2015,4347.95,2746.23,120.23,2372.16,334.01
16-05-2015,4306.34,2720.17,119.71,2386.76,339.28
17-05-2015,4187.71,2690.67,120.18,2394.74,336.34
18-05-2015,4179.03,2686.08,121.48,2402.47,332.3
21-05-2015,4030.8,2691.45,121.58,2409.16,341.63
22-05-2015,4069.58,2660.73,121.61,2407.31,343.52
23-05-2015,4117.12,2660.67,120.85,2424.11,347.95
24-05-2015,3998.52,2710.55,122.9,2414.66,341.69
25-05-2015,3996.58,2690,121.42,2403.05,336.27
28-05-2015,3988.95,2654.41,120.96,2348.04,333.89
29-05-2015,4056.71,2647.48,123.35,2348.03,333.81
30-05-2015,4093.19,2642.68,122.95,2316.28,337.9
31-05-2015,4039.99,2677.7,122.75,2325.11,331.77
01-06-2015,4024.19,2652.27,122.03,2304.88,332.29
04-06-2015,3986.41,2621.57,123.04,2280.17,337.34
05-06-2015,3914.02,2593.91,122.34,2284.91,335.6
06-06-2015,3979.42,2617.98,118.83,2233.83,335.8
07-06-2015,4070.18,2667.8,118.58,2227.61,333.57
08-06-2015,4130.11,2656.63,118.76,2180.71,324.57
12-06-2015,4060.17,2650.09,117.29,2194.56,326.73
13-06-2015,4084.93,2677.65,118.12,2223.08,326.1
14-06-2015,4102.48,2704.5,116.8,2173.56,326.39
15-06-2015,4083.69,2707.1,117.72,2175.59,326.34
18-06-2015,4129.6,2657.3,119.06,2166.21,328.72
19-06-2015,4236.59,2664.62,117.69,2181.26,326.54
20-06-2015,4246.18,2660.54,117.22,2189.46,319.6
21-06-2015,4255.76,2681.91,119.01,2161.28,314.92
22-06-2015,4163.02,2673.07,117.65,2152.59,319.68
25-06-2015,4117.96,2718.96,117.22,2123.52,309.19
26-06-2015,4069.11,2746.79,117.63,2095.26,305.64
27-06-2015,4079.85,2738.59,116.64,2106.32,308.27
28-06-2015,4115.05,2716.71,117.34,2165.02,304.68
29-06-2015,4094.16,2645.86,118.27,2163.11,300.66
02-07-2015,4232.64,2639.21,118.33,2131.48,302.68
03-07-2015,4275.97,2618.71,116.6,2173.05,294.81
04-07-2015,4286.34,2605.33,116.96,2177.9,295.6
05-07-2015,4331.75,2571.01,114.09,2178.61,296.52
06-07-2015,4332.88,2541.31,115.04,2165.85,294.48
09-07-2015,4279.6,2561.06,113.53,2211.64,289.36
10-07-2015,4239.23,2479.41,112.68,2222.22,282.89
11-07-2015,4227.73,2471.42,112.1,2246.08,290.9
12-07-2015,4242.91,2440.33,112.41,2250.69,292.98
13-07-2015,4156.05,2436.72,111.08,2215.73,296.47
16-07-2015,4210.58,2451.98,109.66,2217.41,294.47
17-07-2015,4238.49,2419.44,111.82,2195.48,289.56
18-07-2015,4293.48,2404.29,108.82,2196.36,287.64
19-07-2015,4307.24,2410.62,108.85,2225.74,287.74
20-07-2015,4416.41,2421.93,109.13,2221.82,287.92
23-07-2015,4390.9,2454.34,107.75,2270.61,288.27
24-07-2015,4271.88,2407.14,107.73,2298.14,298.76
25-07-2015,4258.17,2400.22,107.73,2334.79,302.9
26-07-2015,4269.25,2391.26,108.09,2329.39,301.21
27-07-2015,4337.42,2343.9,108.98,2350.85,298.63
30-07-2015,4415.2,2353.21,109.31,2340.34,302.93
31-07-2015,4473.85,2387.22,108.96,2304.73,303.69
01-08-2015,4509.42,2407.59,107.88,2340.43,299.34
02-08-2015,4505.78,2384.88,105.88,2367.58,304.88
03-08-2015,4483.63,2442.42,106.45,2339.64,298.61
06-08-2015,4478.94,2432.16,107.84,2368.03,301.9
07-08-2015,4544.05,2452.5,108.54,2370.74,300.3
08-08-2015,4554.95,2424.17,106.49,2388.72,299.63
09-08-2015,4580.31,2479.14,108.53,2397.85,296.88
10-08-2015,4578.17,2503.81,107.54,2416.79,295.63
13-08-2015,4546.36,2502.5,108.19,2399.75,296.37
14-08-2015,4528.45,2515.74,108.04,2363.87,297.97
15-08-2015,4532.41,2482.74,108.87,2375.94,298.11
16-08-2015,4524.11,2447.54,110.2,2377.52,313.91
17-08-2015,4578.14,2435.11,109.68,2401.93,313.89
20-08-2015,4578.36,2446.3,110.08,2402.25,321.24
21-08-2015,4590.42,2471.73,110.11,2432.47,319.74
22-08-2015,4628.66,2451.99,109.38,2439.86,317.15
23-08-2015,4593.92,2506.09,109.75,2453.62,313.86
24-08-2015,4614.78,2544.98,109.06,2428.95,311.6
27-08-2015,4556.78,2541.36,109.47,2455.6,317.65
28-08-2015,4543.46,2554.34,111.78,2476.48,316
29-08-2015,4556.73,2553.93,112.87,2470.6,309.24
30-08-2015,4540.95,2505.1,113.37,2452.2,313
31-08-2015,4467.32,2501.27,113.53,2453.57,311.17
03-09-2015,4480.47,2504.24,114.03,2459.92,310.3
04-09-2015,4463.86,2452.45,113.61,2478.4,310.62
05-09-2015,4422.01,2461.22,113.3,2449.49,313.9
06-09-2015,4383.61,2464.85,111.69,2451.29,310.42
07-09-2015,4458.56,2508.1,111.46,2442.85,300.92
10-09-2015,4520.09,2480.61,111.14,2454.19,300.79
11-09-2015,4511.79,2521.89,109.95,2435.87,300.26
12-09-2015,4541.76,2532.04,110.15,2450.98,298.82
13-09-2015,4582.98,2456.33,110.64,2441.37,304.29
14-09-2015,4565.11,2436.58,110.69,2433.07,309.2
17-09-2015,4663.37,2433.12,111.89,2427.2,309.42
18-09-2015,4636.3,2435.11,110.42,2428.01,309.58
19-09-2015,4613.98,2484.72,108.48,2402.15,306.4
20-09-2015,4656.16,2525.36,108.56,2423.87,310.18
21-09-2015,4598.35,2552.98,106.95,2422.69,315.14
24-09-2015,4638.11,2555.92,107.86,2414.26,320.29
25-09-2015,4590.82,2539.29,109.03,2401.91,319.4
26-09-2015,4582.72,2535.8,110.39,2405.46,318.33
27-09-2015,4541.55,2578.62,111.28,2437.04,318.16
28-09-2015,4597.89,2588.2,110.5,2436.21,317.46
01-10-2015,4576.42,2587.06,110.58,2454.15,317.4
02-10-2015,4570.93,2613.36,108.83,2465.54,317.55
03-10-2015,4577.47,2595.66,111.62,2467.14,317.7
04-10-2015,4558.2,2588.27,111.86,2515.91,323.74
05-10-2015,4586.17,2615.92,113.21,2515.91,322.35
08-10-2015,4609.51,2584.86,114.1,2504.06,323.7
09-10-2015,4600.1,2573.64,113.61,2513.18,321.14
10-10-2015,4612.58,2593.38,113.43,2498.46,317.54
11-10-2015,4614.32,2591.66,113.38,2515.51,316.86
12-10-2015,4627.29,2591.29,113.05,2497.5,314.44
15-10-2015,4610.68,2564.01,114.71,2501.94,314.51
16-10-2015,4619.04,2595.7,115.19,2474.16,314.53
17-10-2015,4635.78,2562.95,115.51,2494.24,313.49
18-10-2015,4720.64,2552.79,115.38,2496.4,313.04
19-10-2015,4757.7,2554.29,115.31,2487.68,309.8
22-10-2015,4742.75,2551.48,116.93,2503.77,311.23
23-10-2015,4708.84,2520.94,115.29,2496.88,320.56
24-10-2015,4687.18,2511.81,115.43,2513.76,320.9
25-10-2015,4686.88,2521.46,115.07,2532.29,323.39
26-10-2015,4696.68,2505.05,115.17,2502.16,325.47
29-10-2015,4656.32,2468.07,114.36,2492.42,327.09
30-10-2015,4651,2476.51,112.87,2466.51,342.22
31-10-2015,4671.5,2553.17,112.21,2468.99,343.92
01-11-2015,4707.71,2556.6,111.92,2489.36,340.85
02-11-2015,4656.41,2560.89,110.77,2489.81,338.39
05-11-2015,4647.43,2588.9,109.96,2497.19,351.93
06-11-2015,4656.23,2585.42,113.49,2504.26,349.2
07-11-2015,4700.56,2661.19,113.33,2513.44,350.71
08-11-2015,4719.16,2664.84,113.26,2497.27,347.58
09-11-2015,4701.18,2657.49,115.08,2492.57,350.46
12-11-2015,4660.86,2688.27,115.9,2490.15,354.99
13-11-2015,4662.07,2655.69,117.07,2490.58,359.2
14-11-2015,4594.02,2674.3,116.06,2507.59,361.11
15-11-2015,4583.57,2669.25,117.77,2481.46,369.67
16-11-2015,4506.1,2669.52,116.04,2491.99,365.29
19-11-2015,4501.41,2647.37,116.59,2491.08,355.38
20-11-2015,4558.36,2677.62,116.48,2480.01,356.17
21-11-2015,4574.5,2687.59,116.72,2485.09,351.2
22-11-2015,4546.59,2693.56,114.5,2474.44,357
23-11-2015,4601.74,2696.2,115.26,2467.79,353.06
26-11-2015,4638.03,2710.47,113.84,2489.38,352.52
27-11-2015,4645.73,2686.28,112.75,2463.4,351.35
28-11-2015,4679.61,2700.85,112.54,2459.6,351.91
29-11-2015,4675.02,2698.36,111.35,2459.38,351.42
30-11-2015,4682.68,2708.72,112.64,2436.62,345.36
03-12-2015,4710.49,2726.72,112.59,2404.24,350.92
04-12-2015,4733.91,2728.42,112.09,2400.09,346.96
05-12-2015,4727.42,2735.9,109.84,2411.09,348.9
06-12-2015,4739.5,2762.97,109.04,2415.77,346.42
07-12-2015,4729.78,2776.46,108.92,2416.37,343.93
10-12-2015,4775.44,2780.87,108.94,2436.88,341.22
11-12-2015,4783.18,2799.65,110.27,2446.02,343.61
12-12-2015,4822.75,2808.16,111.79,2459.68,345.75
13-12-2015,4856.79,2814.11,113.36,2463.73,348.32
14-12-2015,4830.86,2780,113.47,2463.62,343.8
17-12-2015,4856.51,2775.51,112.9,2494.8,345.69
18-12-2015,4840.35,2764.94,112.93,2513.47,347.63
19-12-2015,4857.67,2792.38,112.2,2516,346.22
20-12-2015,4864.45,2815.69,112.91,2514.88,341.66
21-12-2015,4872.45,2853,112.03,2524.35,339.65
24-12-2015,4829.9,2839.46,111.88,2519.6,338.71
27-12-2015,4815.64,2831.39,111.04,2545.35,337.13
28-12-2015,4826.9,2851.41,111.81,2549.19,331.66
31-12-2015,4864.71,2782.32,111.64,2553.71,334.38
02-01-2016,4843.24,2758.88,112.52,2577.38,332.57
03-01-2016,4952.88,2764.99,112.24,2583.96,334.76
04-01-2016,5006.63,2733.81,111.67,2598.35,335.31
07-01-2016,4963.41,2766.53,112.29,2588.89,334.02
08-01-2016,4969.76,2723.07,110.94,2593.49,333.43
09-01-2016,4940.86,2729.56,110.14,2593.03,339.71
10-01-2016,4969.88,2742.78,109.22,2605.66,349.87
11-01-2016,5027.01,2739.06,109.05,2589.9,355.55
14-01-2016,4991.76,2777.19,108.11,2594.85,353.54
15-01-2016,5010.53,2805.28,108.83,2598.5,354.1
16-01-2016,5009.06,2827.54,110.83,2602.96,355.32
17-01-2016,5029.44,2820.88,112.77,2608.53,358.77
18-01-2016,5041.17,2818.51,111.89,2592.57,357.88
21-01-2016,5036.3,2801.09,111.84,2623.52,357.03
22-01-2016,5048.56,2828.72,113.58,2638.52,357.07
23-01-2016,5070.91,2842.59,114.3,2624.9,356.88
24-01-2016,5075.27,2808.72,114.68,2616.26,352.99
25-01-2016,5055.15,2812.86,113.7,2606.11,354.67
29-01-2016,5055.17,2873.63,114.53,2623.34,351.66
30-01-2016,5139.2,2870.91,114.47,2638.41,352.47
31-01-2016,5128.6,2863.34,114.99,2626.58,356.47
01-02-2016,5115.19,2874.38,115.27,2614.85,354.32
04-02-2016,5147.01,2880.47,114.95,2608.4,349.19
05-02-2016,5135.67,2903.62,115.87,2620.47,349.11
06-02-2016,5100.65,2896.17,115.71,2612.3,353.98
07-02-2016,5094.17,2916.86,115.7,2616.92,351.95
08-02-2016,5095.53,2904.87,115.54,2622.8,354.77
11-02-2016,5143.57,2902.51,115.26,2623.75,354.57
12-02-2016,5123.75,2919.11,116.72,2634.08,358.07
13-02-2016,5139.94,2923.8,116.69,2643.55,363.16
14-02-2016,5198.89,2903.96,117.32,2643.58,362.76
15-02-2016,5231.69,2908.39,117.98,2643.23,360.53
18-02-2016,5207.22,2917.93,120.33,2640.54,357.21
19-02-2016,5231.87,2924.04,119.06,2659.79,359.12
20-02-2016,5281.54,2923.13,118.11,2652.65,358.58
21-02-2016,5255.55,3007.61,119,2654.15,360.44
22-02-2016,5124.02,3018.78,119.57,2659.17,358.73
25-02-2016,5198.39,3010.15,120.06,2645.43,364.89
26-02-2016,5220.36,3009.98,120.76,2646.42,365.69
27-02-2016,5135.29,2981.74,121.04,2629.4,362.53
28-02-2016,5153.65,2995.24,120.86,2642.03,368.58
01-03-2016,5242.75,3012.92,120.46,2667.51,372.72
04-03-2016,5206.97,3001.04,120.29,2663.05,375.07
05-03-2016,5110.5,3020.21,120.78,2651.91,372.76
06-03-2016,5209.24,3016.15,121.16,2652.15,373.04
07-03-2016,5251.46,3012.83,122.71,2663.25,371.19
08-03-2016,5261.46,3010.73,119.77,2674.28,373.67
11-03-2016,5255.1,3044.37,118.27,2648.09,372.32
12-03-2016,5297.82,3042.85,121.22,2657.93,373.28
13-03-2016,5292.15,3051.47,119.74,2656.94,376
14-03-2016,5263.66,3048.51,120.78,2625.67,372.95
15-03-2016,5236.44,3043.84,118.43,2634.4,372.77
18-03-2016,5334.51,3041.14,117.96,2643.02,370.46
19-03-2016,5222.99,3051.44,120.05,2637.54,370.84
20-03-2016,5185.51,3048.9,119.21,2598.62,369.9
21-03-2016,5175.88,3070.41,119.94,2604.86,366.16
22-03-2016,5195.23,3059.51,122.04,2637.25,363.35
25-03-2016,5206.91,3058.59,121.96,2650.07,360.88
26-03-2016,5229.08,3054.71,120.94,2635.84,364.23
27-03-2016,5199.01,2985.14,121.62,2636.7,364.5
28-03-2016,5227.36,2999.15,118.45,2648.99,361.23
02-04-2016,5186.03,2988.58,122.7,2634.19,358.43
03-04-2016,5222.32,2993.46,121.48,2626.13,358.84
04-04-2016,5203.79,3019.43,120.25,2633.9,361.32
05-04-2016,5118.04,3023.39,121.92,2606.85,362.25
08-04-2016,5086.89,3015.43,120.36,2611.55,353.78
09-04-2016,5104.79,2984.58,121.47,2596.64,355.75
10-04-2016,5220.76,3005.55,119.49,2615.79,358.19
11-04-2016,5244.25,2953.45,121.44,2610.41,351.29
12-04-2016,5288.83,2937.4,121.62,2627.01,356.52
15-04-2016,5267.82,2942.1,122.49,2650.54,346.91
16-04-2016,5155.99,2902.77,121.75,2666.22,343.5
17-04-2016,5128.05,2910.38,121.85,2667.62,344.02
18-04-2016,5137.45,2968.63,124.84,2667.19,348.63
19-04-2016,5062.57,2950.31,124.26,2677.85,350.81
22-04-2016,5063.26,2905.78,122.51,2684.04,356.41
23-04-2016,5082.79,2908.82,125.14,2664.36,362.39
24-04-2016,5131.19,2936.88,123.92,2660.9,361.58
26-04-2016,5216.35,2935.83,124.82,2646.11,361.14
29-04-2016,5228.02,2977.07,125.12,2660.03,355.7
30-04-2016,5283.5,2976.66,127.05,2660.36,361.65
01-05-2016,5358.81,2951.07,126.11,2675.29,359.47
02-05-2016,5286.44,2907.23,128.32,2663.92,355.93
03-05-2016,5235.25,2915.52,128.28,2654.89,348.74
06-05-2016,5266.21,2903.49,128.35,2664.6,347.23
07-05-2016,5258.5,2845.17,127.42,2661.7,345.49
08-05-2016,5212.85,2839.86,129.13,2668.69,344.88
09-05-2016,5273.17,2867.32,131.53,2662.72,343.88
10-05-2016,5279.02,2863.16,128.11,2667.19,343.42
13-05-2016,5195.76,2848.66,131.34,2645.04,345.71
14-05-2016,5167.26,2866.9,133.11,2672.49,346.24
15-05-2016,5152.03,2875.1,130.64,2692.79,350.76
16-05-2016,5108.67,2893.8,133.42,2708.78,345.14
17-05-2016,5060.82,2872.59,132.03,2723.75,337.1
20-05-2016,5026.65,2881.52,132.31,2732.58,336.9
21-05-2016,5088.47,2877.88,131.14,2755.87,337.97
22-05-2016,5065.96,2797.88,131.58,2730.43,335.08
23-05-2016,4987.33,2797.17,130.04,2746.7,337.79
24-05-2016,4919.82,2816.82,128.38,2745.4,340.13
27-05-2016,4786.54,2838.41,133.11,2780.69,334.02
28-05-2016,4755.36,2847.59,131.38,2793.6,337.37
29-05-2016,4773.37,2845.94,132.07,2780.38,346.65
30-05-2016,4772.21,2804.82,133.5,2761.5,345.75
31-05-2016,4749.88,2791.85,133.07,2762.34,352.58
03-06-2016,4715.51,2778.49,133.23,2758.08,353.65
04-06-2016,4760.65,2770.8,136.02,2760.06,352.72
05-06-2016,4705.36,2835.41,136.24,2744.51,358.69
06-06-2016,4592.58,2839.34,135.37,2752.59,354.5
07-06-2016,4585.75,2808.54,135.51,2733.7,357.31
11-06-2016,4487.2,2857.02,137.39,2725.77,363.58
12-06-2016,4476.8,2885.01,134.75,2686.6,366.46
13-06-2016,4493,2904.21,134.28,2688.31,364.23
14-06-2016,4496.61,2909.44,136.59,2684.71,362.81
17-06-2016,4576.39,2929.84,136.18,2658.47,367.8
18-06-2016,4581.57,2921.66,139.24,2647.63,369.74
19-06-2016,4553.44,2924.19,140.14,2618.3,366.96
20-06-2016,4616.22,2953.01,141.79,2633.92,365.5
21-06-2016,4374.81,2969.68,142.12,2625.31,366.23
24-06-2016,4361.45,2995.48,141.85,2596.61,359.04
25-06-2016,4302.25,2991.63,139.69,2566.31,360.65
26-06-2016,4292.48,3005.08,143.19,2552.47,368.68
27-06-2016,4375.46,2962.11,144.48,2542.51,370.32
28-06-2016,4437.93,2954.29,142.84,2523.59,367.67
01-07-2016,4355.65,2968.89,143.79,2518.35,368.01
02-07-2016,4333.25,2973.08,145.07,2502.15,363.19
03-07-2016,4403.3,3026.75,144.34,2525.31,360.93
04-07-2016,4295.21,3010.78,147.26,2537.01,352.74
05-07-2016,4380.85,2996.91,147.24,2559.48,353.41
08-07-2016,4375.15,2920.26,146.96,2557.32,360.53
09-07-2016,4376.39,2913.35,149.93,2463.65,359.66
10-07-2016,4466.47,2922.03,150.22,2451.32,358.08
11-07-2016,4467.24,2952.67,150.96,2405.76,357.64
12-07-2016,4518.52,2905.1,142.14,2438.01,348.91
15-07-2016,4493.48,2896.04,144.65,2437.5,347.36
16-07-2016,4514.23,2884.58,139.93,2461.34,346.03
17-07-2016,4592.01,2870.53,140.08,2483.2,343.63
18-07-2016,4589.53,2871.51,141.89,2484.32,343.62
19-07-2016,4554.84,2843.57,134.68,2497.3,339.49
22-07-2016,4564.12,2813.58,136.56,2458.17,334.24
23-07-2016,4619.68,2779.39,133.63,2471.63,328.21
24-07-2016,4639.25,2783.98,135.16,2475.38,329.17
25-07-2016,4603.95,2750.26,131.41,2464.25,324.57
26-07-2016,4617.84,2690.31,133.54,2483.89,332.74
29-07-2016,4649.07,2701.97,132.1,2502.98,333.43
30-07-2016,4627.69,2735.33,136.87,2575.24,326.62
31-07-2016,4552.34,2735.72,137.42,2564.65,327.69
01-08-2016,4513.47,2705.65,139.07,2560.98,312.59
02-08-2016,4505.53,2628.83,131.7,2559.49,316.67
05-08-2016,4545.97,2611.82,134.63,2546.5,309.14
06-08-2016,4540.59,2553.97,137.25,2538.21,312.02
07-08-2016,4571.05,2559.45,136.44,2540.93,305.48
08-08-2016,4501.41,2621.12,139.16,2565.11,313.79
09-08-2016,4602.94,2634.71,132.92,2574.18,325.24
12-08-2016,4636.67,2682.18,135.28,2581.19,329.61
13-08-2016,4664.35,2664.39,133.68,2551.8,327.04
14-08-2016,4685.52,2598.31,132.73,2560.21,318.38
15-08-2016,4697.83,2639.82,131.51,2556.24,322.9
16-08-2016,4680.55,2689.26,134.54,2552.06,321.1
19-08-2016,4680.89,2653.64,137.7,2527.2,318.34
20-08-2016,4649.72,2666.44,138.96,2540.77,323.44
21-08-2016,4606,2695,140.09,2559.08,321.73
22-08-2016,4595.5,2763.49,140.43,2551.39,328.26
23-08-2016,4575.7,2742.52,140.08,2542.29,333.39
26-08-2016,4621.04,2745.77,141.7,2548.25,337.79
27-08-2016,4627.69,2747.11,139.92,2562.63,337.29
28-08-2016,4601.79,2754.96,143.27,2559.87,336.52
29-08-2016,4542.23,2751.42,143.84,2557.2,337.92
30-08-2016,4538.7,2753.6,146,2530.18,339.19
02-09-2016,4563.56,2760.5,146.1,2513.78,339.49
03-09-2016,4642.56,2824.95,147.18,2484.79,341.79
04-09-2016,4690.78,2831.81,147.02,2454.31,339.17
05-09-2016,4729,2823.09,147.29,2431.94,335.87
06-09-2016,4690.38,2832.22,145.59,2412.46,333.73
09-09-2016,4729.93,2816.72,147.29,2413.35,330.41
10-09-2016,4779.55,2830.94,148.21,2406.5,318.1
11-09-2016,4834.49,2821.7,146.9,2365.35,317.53
12-09-2016,4872.33,2847.92,146.18,2353.08,319.64
13-09-2016,4854.73,2861.14,144.08,2382.96,313.62
16-09-2016,4819.97,2864.88,139.46,2374.89,315.06
17-09-2016,4885.81,2826.57,141.4,2398.15,308.24
18-09-2016,4906.36,2783.25,139.02,2390.28,304.46
19-09-2016,4898.23,2792.04,140.96,2367.82,310.29
20-09-2016,4994.02,2811.81,146.18,2373.27,309.82
23-09-2016,4957.72,2871.6,144.5,2393.12,313.27
24-09-2016,4957.83,2906.51,147.3,2433.19,316.44
25-09-2016,4915.77,2906.57,143.12,2463.05,298.79
26-09-2016,4941.82,2903.95,141.2,2452.8,287.29
